uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
4145952225,CodeCombat Worlds [Lua Coding RPG],994594,2,8643,All,,2022-11-30T08:32:14.037Z,2025-01-28T07:56:47.483Z,"UPDATE 1.8.3
- 5 new Learning Levels
- Learn how to get loot from monsters

Want to make your own Roblox games but don't know how to code? 
Want to code but not sure where to get started? 

Then join ",CodeCombat,1,1626,691
10267638347,Avatar Catalog 🛍️,993237,672,95423,All,Shopping,2026-06-03T22:55:31.108Z,2026-07-17T11:15:31.259102Z,"Avatar Catalog lets you try on catalog items and community-made outfits to build your perfect avatar!

✅ All purchases made in-game are added to your Roblox inventory and can be used in all games!

🛍️",RETAIL THERAPY.,652,136,53
1467077046,[VR Exclusive] EdgeWorks,980742,0,63724,Adventure,Obby & Platformer,2019-12-26T05:42:34.153Z,2025-09-29T09:18:22.957Z,"Welcome to Edgeworks! a VR exclusive game about physics puzzles, freerunning, parkour and climbing!

If you have Criticism/critique, or issues with the game PLEASE get in touch.

Known headsets co",GregTame,3,6039,1714
9629735301,🔪Survive 67 The Killers!,945638,0,8126,All,Survival,2026-01-26T22:30:51.377Z,2026-02-28T16:41:34.761Z,"🔪The BEST Survival 67 The Killer!🔪

🔥LIKE + JOIN OUR GROUP FOR THE 👍MEGA REWARDS: https://www.roblox.com/communities/117951224/Many-Things-Studio#!/about

🎉 Survive for a special surprise! 🎉 
⭐ We add",Many Things Studio,0,729,220
8974153311,[UPD & X2] Dragon Ball Hyper Reborn,944150,343,4223,All,RPG,2025-10-18T13:38:50.183Z,2026-07-17T19:37:01.1325352Z,"🌟Welcome to Dragon Ball Hyper Reborn🌟

Say Nimbus to summon your flying cloud!

Support the game with a like to keep updates coming!  ❤️
✅ Play with friends = get training multiplier and level up fast",Dark Strange,375,1281,198
7857382307,The Vampire Chronologies,867348,15,8965,All,Action,2025-06-07T01:16:50.417Z,2026-07-17T13:03:20.039377Z,"⚠️ Early Access: The game is currently in development and far from being finished. Expect bugs, glitches, and frequent updates as we work to enhance gameplay. 🔧✨

🩸────────────────────🩸

🕯️Choose your",The Vampire Chronologies,18,3963,448
4373521124,Destination 🌇🏡 [200+ NEW ITEMS! BETA],837023,25,87442,All,Roleplay & Avatar Sim,2023-02-09T23:02:08.29Z,2026-07-16T21:24:49.0703108Z,It is STRONGLY RECOMMENDED your device has 4+ GB RAM to avoid crashes. Older devices may GREATLY STRUGGLE to run the game as intended! The experience is best for new devices (2023+) that can run on hi,Boba Builders,24,5230,1271
10271723279,[UPDATE] Ultimate Gym Game,815478,1994,31007,All,Sports & Racing,2026-06-04T20:53:20.969Z,2026-07-17T20:40:22.5514551Z,"💪 ULTIMATE GYM GAME 💪

Lift, grow, bulk or cut, and become the strongest player in the gym! Train with 31+ exercises including Bench Press, Squat, Deadlift, Cable Machines, Dumbbells, Pull-Ups, Dips, ",UGG - Gym Simulator,1988,6252,371
9868565686,Survive Poppy Playtime The Killers!,799318,0,15819,All,Survival,2026-03-11T20:30:06.177Z,2026-03-26T22:38:42.254Z,"🔪The BEST Survival Poopy Playtime Killers!🔪

🔥LIKE + JOIN OUR GROUP FOR THE 👍MEGA REWARDS: https://www.roblox.com/communities/117951224/Many-Things-Studio#!/about

🎉 Survive for a special surprise! 🎉 ",Many Things Studio,0,763,176
7208219743,The Walking Dead Online 3 [BETA],763663,3457,17562,All,,2025-02-07T15:11:14.99Z,2026-07-16T17:10:32.4927204Z,"WELCOME TO TWD ONLINE

TWD Online is an open-world survival game set in the post-apocalyptic world of The Walking Dead.

Scavenge abandoned towns, search for supplies, fight walkers, and survive again",TWD Online,3482,2187,730
9495770700,AI Interrogation 📁 [UPDATE],748920,226,90879,All,Puzzle,2026-01-03T14:10:13.183Z,2026-07-16T19:32:35.9147606Z,"COMMUNITY CASES UPDATE 📂 
Play cases made by other players for free Or publish your own!

You are locked in a room with a suspect who refuses to talk. You have 10 tries to get a full confession out of",RealTalk AI,208,10660,4107
8527834040,[WORKING SUSPENSION] TRC | Offroad Park,725049,18,6680,All,Simulation,2025-08-24T00:47:45.327Z,2026-07-15T00:47:03Z,"TRC Offroad – Update 🚧

🌄 Added 2 new hills + expanded trails for better exploration

🚗 New Working Suspension Pack
Includes 2 new vehicles with realistic suspension

⚠️ Note: Suspension wasn’t built ",UVM|Studios,15,1018,199
9520326953,Overworld,652322,46,54388,All,RPG,2026-01-07T18:17:40.433Z,2026-07-17T22:26:15.2744266Z,"Overworld is an Open World RPG focused on leveling your skills and building your character.
Adventure with friends, complete quests, loot dungeons and slay legendary bosses for rare drops.

💀 Explore ",BADJUJU,48,9454,418
1184233856,Stranded on Earth [Alpha],588619,2,49848,Horror,Shooter,2019-06-10T11:38:00.163Z,2026-06-08T01:38:37.438Z,"A cooperative sandbox zombie survival game with base building mechanics and weapon customization. This game is still in its Alpha stage so expect bugs and other issues. 

controls 
LMB - shoot (repair",speedydude900,2,5113,857
8214342832,RoSim 0.4,555251,1,33477,All,Simulation,2025-07-20T21:44:13.627Z,2026-04-25T19:25:27.866Z,"Roblox's first true simulation experience. Cutting edge chassis tech with full wheel and force feedback support.

This game does not use A-Chassis.

By paying for early access, you are given a very ea",chedsapp,0,5133,1091
8954145601,Ryuken: Revamped,523248,0,11710,All,Action,2025-10-15T19:03:31.717Z,2026-07-17T21:38:07.8185398Z,"A Revamped version of the naruto game our studio made some time ago.
Current Villages: Leaf, Sand, Mist, Stone
Level Cap: 100

Lead Game Designer:
@TheB0ssSnaiI",Project Ryuken,0,20177,804
7587104675,Baltic Sea Simulator │BETA [NEW PORT AND SHIPS],461579,12,16309,All,Simulation,2025-04-23T12:01:10.49Z,2026-07-16T15:32:23.1162375Z,"🚢 Set Sail in Baltic Sea Ship Simulator on Roblox! 🚢
>>> RO-SCALE <<<

⚠️ATTENTION! The game is designed for true maritime enthusiasts. If you don't like grinding type of game - Don't buy! You are pay",Baltic Studios,13,1998,653
7865842436,🌸 CHAPTER 5!! | 800+ DELTARUNE Outfits!,458797,42,10840,All,Shopping,2025-06-08T01:19:57.593Z,2026-07-17T17:50:34.2137741Z,"Welcome to Deltarune Outfits! 💖
Here you can find many cosplays from multiple characters from the game! 

⭐ More than 800 outfits for a great price!
🛍️ All in-game purchases go to your Roblox inventor",Minx UGC,46,1206,165
9379051044,Survive in Backrooms,422925,0,5900,All,Survival,2025-12-18T19:13:07.12Z,2026-02-23T12:40:53.539Z,"LIKE👍 + JOIN OUR GROUP FOR FREE VIP ADMIN: https://www.roblox.com/communities/1043034419/6-7-Games#!/about

🎉 Survive for a special surprise! 🎉 
⭐ We added SECRETS! 🤫

🗺️ Explore the map and run to su",6-7 Games,0,2164,463
9442472087,Warden,391661,5344,35069,All,Survival,2025-12-27T03:53:59.19Z,2026-07-17T20:03:27.0659623Z,"🦖 Become a powerful creature and venture through the Warden’s Doors of Creation! Team up with companions, complete objectives, solve puzzles, and uncover the mystery behind the spreading corruption.

",Sonar Studios,5355,5415,175
10060481733,Better Blocks [🏡 Town Builder ⚡],382089,18,5063,All,Simulation,2026-04-20T08:47:49.763Z,2026-07-17T13:31:59.7845754Z,"Build your mini city block, construct shops and businesses, invest in community projects and see your citizen population grow. 

Happy citizens create energy called civic power.  You can use it to dev",Fair Count,15,987,212
1250803741,Windgate ⛵,361600,2,24856,Adventure,Adventure,2019-07-26T20:18:53.187Z,2026-03-09T15:42:37.344Z,"1000+ player sandbox worlds.

🗺️ Explore huge worlds.
🪓Chop trees and mine stones, make money, upgrade your tools.
🏡 Build anywhere. Settle down with your fellow players and build communities, towns, ",Defaultio,2,2362,484
9845995128,[🎤] Korean Karaoke,346600,147,2570,All,Entertainment,2026-03-07T06:20:26.933Z,2026-07-17T20:43:51.0542728Z,"SHUTDOWN = UPDATE

[👋] This game does not generate revenue and complies with Roblox ToS.
[🍀] This game is currently in development and may contain bugs.
[🔥] Shutdowns may occur frequently due to updat",팡팡스튜디오,127,639,56
2610672811,[0.9.2]Batman: Gotham Stories,343875,0,22189,RPG,,2021-05-23T18:23:50.673Z,2025-04-06T16:35:45.97Z,"Update 0.9 Part III is here! Check the server for details on what is new.

Batman: Gotham Stories is an RPG in which you will be able to RP and, as the name suggests, create your own stories. Randomly",bruceywayne,0,1497,351
8259850481,Legiones [LEVELS & PERKS!],341804,681,13830,All,Action,2025-07-26T06:09:02.217Z,2026-07-17T21:26:06.7231526Z,"Welcome to LEGIONES (Tech Demo)

This is an early tech demo for the future build of LEGIONES. Expect bugs and rough edges, this is a barebones version with a small gameplay loop while we build out the",Project Legiones,671,4120,539
9594335382,Steal From Gatito 🐱,309539,0,73460,All,Survival,2026-01-20T13:37:03.073Z,2026-06-18T21:02:57.291Z,"👶🐾 Welcome to Baby Heist: Cat Chaos! 🐾👶

💰 Steal the babies from multiple sneaky cats and run! Can you survive long enough without being caught?
😹 Outsmart the kitties, dodge traps, and see how much c",TDL STUDIO,1,492,123
3827656431,MTR South Island Line | A train simulator,305239,0,14748,Town and City,Simulation,2022-08-08T16:33:16.76Z,2025-07-21T20:50:18.97Z,"*This game is still under development, and bugs are expected. Please message me directly for any bug reports*

The MTR South Island Line is a rapid transit line of Hong Kong's MTR metro system. This l",dream.studio,0,1171,473
10009533319,(UPD) Monster Truck LEGENDS,297611,35,4031,All,Sports & Racing,2026-04-09T02:20:12.41Z,2026-07-12T22:24:42.683Z,"LRM Version 7.8

The next generation of ROBLOX Monster Trucks.

DISCLAIMER: Copyright is a real thing. Trucks may not match real life appearances.",LRM Studio,37,697,66
5721900060,[UPDATE✨] Amazonian Survival EA,283457,0,19230,Adventure,Roleplay & Avatar Sim,2024-03-05T01:26:06.207Z,2026-07-04T18:35:26.693Z,"⚠️PLEASE READ⚠️
Amazonian Survival is currently in EARLY ACCESS. By purchasing the game now, you are supporting its development and getting the chance to play it before the full release. Since the gam",Amazonian Survival,0,2208,265
9602760910,My Dreamy Sky ☂️,260993,8,4251,All,Obby & Platformer,2026-01-22T06:51:08.92Z,2026-07-17T21:08:33.3010764Z,"╭ ♡ ・ 🌈 My Dreamy Sky
┊︶︶︶︶︶︶︶︶︶︶︶︶︶︶
┊ ☆ ・ Gifts for You 🧸
┊ • dreamy bunny · vintage teddy bear
┊ • rainbow plushy · rainbow halo · 20K ♡
┊
┊ ☆ ・ Dreamy Duo Obby 🐰🐰
┊ • 2 player teamwork obby
┊ • fr",Valentine Vault,12,347,112
10220688368,Realistic Size Comparison!,247028,321,3516,All,Entertainment,2026-05-25T12:50:00.125Z,2026-07-08T08:51:22.474Z,"📏 Realistic Size Comparison
Have you ever wondered how big your Roblox avatar is compared to the real world? Welcome to the ultimate scale simulator!

We have converted standard Roblox engine units in",cirodrag8,350,1209,164
7172023529,Waterloo at home,209875,235,1374,All,,2025-01-31T05:56:54.797Z,2026-07-03T02:54:35.987Z,"Do you have what it takes to be victorious in this open-world Napoleonic Wars battle sandbox?

⚔️Tons of classes and nations to fight with!⚔️
🌏Explore and conqueror massive maps!🌏
🚩March to battle wit",helIespont,232,460,100
10231691585,Feed Snakes with Friends,209613,0,18810,All,Simulation,2026-05-27T19:23:33.648Z,2026-07-01T21:44:03.849Z,"How many friends can you feed to Snakes?

Just don't jump yourself or they'll eat you!

Like the game + Join Group for a Reward",Ghostz Play,0,526,207
9906165155,Make a Mandala,177831,4,1386,All,Adventure,2026-03-19T13:02:33.019Z,2026-07-15T08:04:04.71Z,"🌿✨ Explore. Collect. Create. Connect. Repeat.✨🌿 BETA 👀

Explore forests, meadows, and riverbanks collecting acorns, leaves, pinecones, flowers, feathers, and more. Then head to your plot and turn what",Goode Goode Studios,5,344,90
8720520697,Emergency Response Australia,161542,3,7014,All,Action,2025-09-15T08:43:03.93Z,2026-07-17T07:12:42.6965967Z,"Join the force and stop the crime in Redgum. The locals have had enough of the robberies, car thieves and dangerous driving.. It's time for someone to step in.

Up for some mischief? Visit the guy beh",Emergency Response AU,4,768,210
10351246089,[ALPHA]  Hotel Tycoon 2,134582,127,12537,All,Simulation,2026-06-18T15:20:55.718Z,2026-07-13T18:38:51.284Z,"🏨 Welcome to Hotel Tycoon 2!

[HOW TO PLAY]

🛎️ Serve your guests by clicking on them!
🛏️ Let guests sleep and enjoy hotel activities.
💰 Collect payments when they check out.
🏗️ Build, expand, and upg",Lycke,121,1035,380
7448488942,eko Beta Test,108955,0,31035,All,Simulation,2025-03-28T12:32:18.157Z,2026-07-17T19:16:28.7927064Z,"A relaxing building game
Note: This is a sandbox game! There is no objective besides building - don't buy the game if you're expecting something else

Features:
- Hexagon grid building for ground, lak",xander22,0,4991,172
10356173504,Grand Treat Auto 6,92404,0,4590,All,Action,2026-06-19T12:34:34.706Z,2026-07-02T17:07:59.663Z,"Welcome to Grand Treat Auto 6

Shoot and fight with players
Steal vehicles and guns
Drive crazy

Like the game for more updates!

This is an AI Test game as of now, heavily in development. Expect unfi",Latamrot Productions,1,3106,635
9320646231,Edenville,69221,14,7349,All,Roleplay & Avatar Sim,2025-12-08T06:41:50.643Z,2026-07-10T06:11:00.474Z,"🏡 Build the life you've always wanted in Edenville! Decorate your home, work jobs, drive your dream cars and roleplay!

[✨ UPDATE 2 - July 5]
+ 🏡 2 new homes
+ 🏆 “Most Liked Homes” Leaderboard
+ 🚗 New",Nocturne Entertainment,15,492,82
9868579866,Classic Catalog [new clothing!],68771,51,3163,All,Shopping,2026-03-11T20:35:45.053Z,2026-07-17T15:03:37.9002495Z,"A faithful recreation of Roblox's original catalog. Browse, try on, and discover thousands of Roblox-made items.

""Close enough, welcome back Catalog Heaven""

Key Features:
🗓️ Filter items by the year",Catalog Fanatics,50,430,53
10253700254,[BIG DEFENDERS!] Project Deep Creek,46596,26,866,All,Simulation,2026-05-31T22:17:58.22Z,2026-07-17T01:08:31.5479244Z,"Welcome to ""Project Deep Creek"" one of the very few mudding games with original builds and clean models.

-Mudding

-Skimming

-Snorkel Sounds

-Giant Map

-Quality Builds

-Good Vaule Packs

Make sur",Good Enuff Creations,25,120,20
9742094013,Egg Hunt 2026: The Grand Eggspress,4632,0,1801,All,Adventure,2026-02-16T21:15:47.483Z,2026-07-17T18:31:41.4275328Z,"This game will be launched July 29th, 2026! There will not be gameplay here till then!

* Egg Hunt 2026: The Grand Eggspress is a single player and multiplayer 3D platforming adventure story game on R",Koiverse,0,95,8
3467061844,Project Sunset | Pre-Release,2715,0,60,All,,2022-04-01T23:16:23.11Z,2026-07-17T02:15:58.0595825Z,Ooooh~,Pacific Horizon Studios,0,14,3
6890277254,"☆ Showbiz Pizza, | Arlington, Tx ☆",111,0,9,All,,2024-12-07T18:19:52.863Z,2026-01-01T00:54:15.193Z,"☆ - Welcome To Showbiz Pizza! - ☆
-----------------------------------------------
Me and our team specialize making pizza!
Remember this would be a ol' regular pizza shack if we had no magic!
--------",bearbearcarlo,0,0,0
31738013,"build house,shop,and school and play",37,0,0,All,,2008-10-25T06:07:46.32Z,2008-12-31T13:58:11.597Z,build and work or skool,hamani,0,0,0
46958594,Home of Keyyon,21,0,0,All,,2013-01-19T19:15:06.263Z,2014-06-19T14:55:13.817Z,Keyyon Home,keyyon,0,0,0
74033324,Night Club (party tonight starts at 9:30pm),12,0,1,All,,2014-05-03T23:38:07.583Z,2014-05-11T01:36:46.203Z,,MichaelDelposso,0,0,0
96659819,.,11,0,0,All,,2015-02-21T10:45:48.327Z,2016-10-11T14:20:34.73Z,"
",cab07001,0,0,0
737582,sanox's Place,9,0,0,All,,2008-10-05T16:21:14.113Z,2008-10-05T16:21:14.113Z,,sanox,0,0,0
4468832,Edward's Awesome Indoor Pool Pad!*For Spaceninja23,7,0,1,All,,2009-07-18T02:19:41.37Z,2011-06-29T19:02:55.823Z,*This is for one of my best friends Spaceninja23*,Edward19Cullen97,0,0,0
16845336,Camo198's Place,5,0,0,Town and City,,2012-02-17T22:59:13.24Z,2013-04-20T17:11:59.277Z,,Camo198,0,0,0
